,trial_0,trial_1,trial_2
0,2.0749425888061523,2.094766139984131,2.071604013442993
1,2.068960189819336,2.0882556438446045,2.0657217502593994
2,2.0631022453308105,2.0818839073181152,2.0599629878997803
3,2.0573842525482178,2.075664758682251,2.0543456077575684
4,2.0518105030059814,2.0696065425872803,2.048875331878662
5,2.0463778972625732,2.063706398010254,2.0435452461242676
6,2.041084051132202,2.057962417602539,2.0383524894714355
7,2.0359256267547607,2.0523698329925537,2.033291816711426
8,2.030902147293091,2.0469272136688232,2.028360605239868
9,2.0260112285614014,2.0416314601898193,2.023559093475342
10,2.0212535858154297,2.0364837646484375,2.018887758255005
11,2.0166304111480713,2.031480550765991,2.0143485069274902
12,2.0121407508850098,2.0266213417053223,2.0099411010742188
13,2.007784128189087,2.021904468536377,2.0056655406951904
14,2.003558397293091,2.0173263549804688,2.0015196800231934
15,1.9994621276855469,2.0128860473632812,1.9975004196166992
16,1.9954906702041626,2.0085785388946533,1.9936028718948364
17,1.9916423559188843,2.004403829574585,1.9898273944854736
18,1.9879142045974731,2.0003585815429688,1.9861681461334229
19,1.9843043088912964,1.996442437171936,1.9826256036758423
20,1.9808114767074585,1.9926530122756958,1.97919762134552
21,1.9774324893951416,1.9889887571334839,1.9758814573287964
22,1.9741650819778442,1.9854464530944824,1.97267484664917
23,1.9710067510604858,1.9820239543914795,1.9695755243301392
24,1.9679538011550903,1.9787185192108154,1.9665790796279907
25,1.9650039672851562,1.975526213645935,1.9636833667755127
26,1.9621539115905762,1.9724429845809937,1.9608839750289917
27,1.959401249885559,1.9694669246673584,1.9581774473190308
28,1.9567418098449707,1.9665932655334473,1.9555604457855225
29,1.9541751146316528,1.9638195037841797,1.9530317783355713
30,1.9516969919204712,1.9611417055130005,1.950588583946228
31,1.9493048191070557,1.9585577249526978,1.948229432106018
32,1.9469956159591675,1.9560627937316895,1.9459514617919922
33,1.9447660446166992,1.953654170036316,1.9437528848648071
34,1.942612648010254,1.9513297080993652,1.9416316747665405
35,1.9405332803726196,1.9490854740142822,1.9395840167999268
36,1.938523769378662,1.9469196796417236,1.9376076459884644
37,1.9365829229354858,1.9448277950286865,1.9357002973556519
38,1.9347091913223267,1.9428083896636963,1.9338585138320923
39,1.9328982830047607,1.940858244895935,1.9320812225341797
40,1.931148886680603,1.9389750957489014,1.9303663969039917
41,1.9294582605361938,1.937156319618225,1.9287112951278687
42,1.9278234243392944,1.9353983402252197,1.9271130561828613
43,1.9262428283691406,1.9337007999420166,1.9255714416503906
44,1.9247137308120728,1.9320591688156128,1.9240835905075073
45,1.9232354164123535,1.9304713010787964,1.9226481914520264
46,1.921804666519165,1.9289356470108032,1.9212621450424194
47,1.920420527458191,1.9274497032165527,1.9199246168136597
48,1.9190810918807983,1.926012635231018,1.9186336994171143
49,1.9177852869033813,1.9246211051940918,1.917386770248413
50,1.916529655456543,1.9232738018035889,1.9161818027496338
51,1.915313720703125,1.9219688177108765,1.9150173664093018
52,1.9141347408294678,1.920703649520874,1.9138904809951782
53,1.9129911661148071,1.9194777011871338,1.9128005504608154
54,1.9118818044662476,1.918287992477417,1.911744475364685
55,1.9108045101165771,1.917133092880249,1.9107216596603394
56,1.9097585678100586,1.916012167930603,1.9097299575805664
57,1.90874183177948,1.9149223566055298,1.9087685346603394
58,1.907753348350525,1.913862943649292,1.907834529876709
59,1.9067919254302979,1.9128330945968628,1.9069269895553589
60,1.9058552980422974,1.9118303060531616,1.906044602394104
61,1.9049420356750488,1.9108537435531616,1.9051859378814697
62,1.9040518999099731,1.909902572631836,1.9043503999710083
63,1.903183937072754,1.9089748859405518,1.9035348892211914
64,1.9023361206054688,1.9080681800842285,1.9027398824691772
65,1.901508092880249,1.9071831703186035,1.901963472366333
66,1.9006978273391724,1.9063175916671753,1.9012048244476318
67,1.8999046087265015,1.9054709672927856,1.9004621505737305
